curation_id	curation_type	dataset_id	split_id	curated_field	original_value	curated_value	source_evidence	source_PMID	source_DOI	rationale	curator	curation_date_if_available	used_in_stage	used_in_figure_or_table	review_status	notes
CUR00499	delivery_platform_annotation	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0	delivery_platform_or_modality	vaccine formulation / LNP or alum/VLP depending split	vaccine formulation / LNP or alum/VLP depending split	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00500	publication_context_mapping	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0	paper_result_alignment	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.
CUR00501	split_definition	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0.tsv	delivery 1000 g lnps injected versus baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00502	treatment_control_label	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	treatment_group_clean	delivery_1000_g_lnps_injected	delivery 1000 g lnps injected	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00503	treatment_control_label	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	control_group_clean	baseline_0	baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00504	tissue_timepoint_annotation	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	tissue; timepoint_h	draining lymph nodes; 24	draining lymph nodes; 24	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00505	delivery_platform_annotation	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	delivery_platform_or_modality	vaccine formulation / LNP or alum/VLP depending split	vaccine formulation / LNP or alum/VLP depending split	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00506	publication_context_mapping	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	paper_result_alignment	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.
CUR00507	split_definition	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0.tsv	delivery 250 g alum injected versus baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00508	treatment_control_label	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	treatment_group_clean	delivery_250_g_alum_injected	delivery 250 g alum injected	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00509	treatment_control_label	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	control_group_clean	baseline_0	baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00510	tissue_timepoint_annotation	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	tissue; timepoint_h	draining lymph nodes; 24	draining lymph nodes; 24	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00511	delivery_platform_annotation	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	delivery_platform_or_modality	vaccine formulation / LNP or alum/VLP depending split	vaccine formulation / LNP or alum/VLP depending split	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00512	publication_context_mapping	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	paper_result_alignment	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	requires_manual_review	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.
CUR00513	split_definition	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0.tsv	delivery 5 g gi 1 gii 4 vlp versus baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00514	treatment_control_label	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	treatment_group_clean	delivery_5_g_gi_1_gii_4_vlp	delivery 5 g gi 1 gii 4 vlp	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00515	treatment_control_label	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	control_group_clean	baseline_0	baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00516	tissue_timepoint_annotation	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	tissue; timepoint_h	draining lymph nodes; 24	draining lymph nodes; 24	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00517	delivery_platform_annotation	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	delivery_platform_or_modality	vaccine formulation / LNP or alum/VLP depending split	vaccine formulation / LNP or alum/VLP depending split	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00518	publication_context_mapping	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	paper_result_alignment	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39494905	10.1128/jvi.01699-24	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.
CUR00519	split_definition	GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	delivery vaccination with sm102 versus baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39690742	10.1016/j.ymthe.2024.12.032	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00520	treatment_control_label	GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	treatment_group_clean	delivery_vaccination_with_sm102	delivery vaccination with sm102	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39690742	10.1016/j.ymthe.2024.12.032	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00521	treatment_control_label	GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	control_group_clean	baseline_0	baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	39690742	10.1016/j.ymthe.2024.12.032	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
